1579678804579368700,1579681584,-499.99993896,-800.00000000,1450.00000000,-40.00000763,25.00001144,-64.99998474
1579678804581367300,1579681584,-499.99993896,-800.00000000,1450.00000000,-40.00000763,25.00001144,-64.99998474
1579678804581820000,1579681584,-499.99661255,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804586904300,1579681584,-499.99661255,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804591676700,1579681584,-499.94558716,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804596194300,1579681584,-499.87756348,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804601122800,1579681584,-499.72448730,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804605962300,1579681584,-499.58843994,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804610363600,1579681584,-499.42517090,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804614778100,1579681584,-499.23468018,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804619664800,1579681584,-498.89794922,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804624147000,1579681584,-498.63946533,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804628766700,1579681584,-498.20068359,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804633179500,1579681584,-497.87414551,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804637794700,1579681584,-497.52041626,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804642484500,1579681584,-497.13946533,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804646866900,1579681584,-496.51699829,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804651366000,1579681584,-496.06802368,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804657442100,1579681584,-495.59182739,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
1579678804661073400,1579681584,-495.08843994,-800.00000000,1450.00000000,-39.99999619,25.00000381,-65.00000000
