5,1597158836687898800,1597158836687811000,0.99532342,-0.07813212,0.05680711,-0.63552982,-0.05827954,-0.01669446,0.99816072,1.56222868,-0.07704008,-0.99680340,-0.02116982,-0.96298671
5,1597158836697466800,1597158836697397400,0.99533021,-0.07803810,0.05681578,-0.63511240,-0.05835389,-0.01757122,0.99814135,1.56122756,-0.07689473,-0.99679565,-0.02204293,-0.95514512
5,1597158836706363100,1597158836706297700,0.99535912,-0.07714882,0.05752034,-0.63656217,-0.05901637,-0.01725212,0.99810797,1.56279266,-0.07601053,-0.99687040,-0.02172504,-0.95101964
5,1597158836715400700,1597158836715372700,0.99534369,-0.07750499,0.05730833,-0.63575613,-0.05887912,-0.01813449,0.99810040,1.56309545,-0.07631853,-0.99682713,-0.02261341,-0.94382715
5,1597158836724326000,1597158836724275700,0.99532539,-0.07757238,0.05753431,-0.63549763,-0.05908153,-0.01779861,0.99809450,1.56251669,-0.07640055,-0.99682796,-0.02229844,-0.93639696
5,1597158836733409600,1597158836733343000,0.99546409,-0.07631794,0.05680657,-0.63669342,-0.05845343,-0.01951969,0.99809933,1.56281567,-0.07506400,-0.99689257,-0.02389213,-0.93018937
5,1597158836742322100,1597158836742236700,0.99543172,-0.07639349,0.05727123,-0.63650692,-0.05885265,-0.01861145,0.99809319,1.56184196,-0.07518193,-0.99690413,-0.02302232,-0.92227685
5,1597158836751333100,1597158836751290800,0.99541682,-0.07662287,0.05722423,-0.63637853,-0.05878944,-0.01832861,0.99810219,1.56215334,-0.07542863,-0.99689174,-0.02274915,-0.91414213
5,1597158836760199100,1597158836760158600,0.99543917,-0.07654670,0.05693550,-0.63612562,-0.05854547,-0.01895403,0.99810481,1.56129718,-0.07532248,-0.99688590,-0.02334898,-0.90632379
5,1597158836769253700,1597158836769227600,0.99554253,-0.07597426,0.05588721,-0.63774717,-0.05748269,-0.01897679,0.99816614,1.56208110,-0.07477438,-0.99692929,-0.02325934,-0.90105486
5,1597158836778926600,1597158836778795800,0.99554002,-0.07585427,0.05609341,-0.63726616,-0.05767509,-0.01882288,0.99815798,1.56161356,-0.07465869,-0.99694133,-0.02311377,-0.89165246
5,1597158836788413100,1597158836788330800,0.99552411,-0.07578388,0.05646998,-0.63706279,-0.05808027,-0.01921389,0.99812704,1.56057787,-0.07455695,-0.99693918,-0.02352937,-0.88222742
5,1597158836797209600,1597158836797135600,0.99551922,-0.07575899,0.05658955,-0.63698286,-0.05817421,-0.01887488,0.99812806,1.55948293,-0.07454905,-0.99694759,-0.02319746,-0.87344933
5,1597158836806326400,1597158836806246300,0.99570572,-0.07463756,0.05476905,-0.63891000,-0.05647551,-0.02094655,0.99818426,1.56187439,-0.07335481,-0.99699086,-0.02507173,-0.86959052
5,1597158836815145500,1597158836815090900,0.99557650,-0.07526472,0.05623931,-0.63862908,-0.05786337,-0.01957274,0.99813265,1.56192279,-0.07402343,-0.99697161,-0.02384117,-0.85987508
5,1597158836824918600,1597158836824883600,0.99562156,-0.07490733,0.05591914,-0.63863790,-0.05750960,-0.01924491,0.99815947,1.56105733,-0.07369331,-0.99700487,-0.02346847,-0.85013020
5,1597158836834217200,1597158836834114900,0.99562186,-0.07462209,0.05629334,-0.64025289,-0.05792985,-0.01994919,0.99812138,1.56238854,-0.07335892,-0.99701244,-0.02418463,-0.84365308
5,1597158836843040700,1597158836842987500,0.99554539,-0.07487682,0.05729866,-0.64021665,-0.05887310,-0.01899033,0.99808484,1.56352758,-0.07364532,-0.99701214,-0.02331390,-0.83402121
