1598460884953147200,1598463617,-1050.00000000,-48.24312592,1650.00000000,0.00000000,0.00000000,-90.00000000,0.01037598
1598460884996308900,1598463617,-1050.00000000,-48.24312592,1650.00000000,0.00000000,0.00000000,-90.00000000,0.01037598
1598460884996461000,1598463617,-1050.00000000,-48.44811249,1650.00000000,0.00000000,0.00000000,-90.00000000,0.02724838
1598460884997357400,-998031360,-48.73357010,1650.00000000,0.00000000,0.00000000,-90.00000000,0.04074287,14312018502829998080.00000000
1598460884997614700,1598463617,-1050.00000000,-50.40702438,1650.00000000,0.00000000,0.00000000,-90.00000000,0.08460808
1598460885002122500,1598463617,-1050.00000000,-50.40702438,1650.00000000,0.00000000,0.00000000,-90.00000000,0.08460808
1598460885006523500,1598463617,-1050.00000000,-50.76570511,1650.00000000,0.00000000,0.00000000,-90.00000000,0.09135628
1598460885010456400,1598463617,-1050.00000000,-51.35434341,1650.00000000,0.00000000,0.00000000,-90.00000000,0.10148048
1598460885014357700,1598463617,-1050.00000000,-51.78050995,1650.00000000,0.00000000,0.00000000,-90.00000000,0.10822868
1598460885018498200,1598463617,-1050.00000000,-52.23366928,1650.00000000,0.00000000,0.00000000,-90.00000000,0.11497688
1598460885022440200,1598463617,-1050.00000000,-52.71382523,1650.00000000,0.00000000,0.00000000,-90.00000000,0.12172699
1598460885026207200,1598463617,-1050.00000000,-52.96402359,1650.00000000,0.00000000,0.00000000,-90.00000000,0.12509918
1598460885030814500,1598463617,-1050.00000000,-53.75399780,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13466454
1598460885035245600,1598463617,-1050.00000000,-54.29387665,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885039143000,1598463617,-1050.00000000,-54.83375549,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885043620200,1598463617,-1050.00000000,-55.37363434,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885047697200,1598463617,-1050.00000000,-55.91350937,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496780
1598460885052395200,1598463617,-1050.00000000,-56.45338821,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885056277800,1598463617,-1050.00000000,-56.99326706,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885060271000,1598463617,-1050.00000000,-57.53314590,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885064443400,1598463617,-1050.00000000,-58.07302475,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885068361900,1598463617,-1050.00000000,-58.88284302,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885072381000,1598463617,-1050.00000000,-59.15277863,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496780
1598460885076538300,1598463617,-1050.00000000,-59.69266129,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496780
1598460885080321100,1598463617,-1050.00000000,-60.50247574,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885085693700,1598463617,-1050.00000000,-60.77241516,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885089888700,1598463617,-1050.00000000,-61.58222961,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496780
1598460885094539100,1598463617,-1050.00000000,-62.12211227,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885098331100,1598463617,-1050.00000000,-62.93192673,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885102248300,1598463617,-1050.00000000,-63.47180557,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496971
1598460885107270000,1598463617,-1050.00000000,-64.01168060,1650.00000000,0.00000000,0.00000000,-90.00000000,0.13496780
