1595935486370606800,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486371039600,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486371350500,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486375401900,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486379081500,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486383126000,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486387341700,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486391106100,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486395041400,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486398970900,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486404333500,1595938229,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486407063600,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486410983600,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486414998100,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486418931200,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486423022600,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486427206200,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486431426700,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486435389800,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
1595935486439382200,1595938230,221.50001526,-1125.69995117,1051.00000000,-87.99999237,44.99999619,68.00000000
