0,1598337823430185300,1598337823430104800,-0.01373485,-0.99620330,0.08596713,-0.02960598,-0.01183927,-0.08580714,-0.99624139,1.82094109,0.99983561,-0.01470098,-0.01061583,1.00465488
0,1598337823439533000,1598337823439468900,-0.01376739,-0.99620008,0.08599915,-0.02822196,-0.01186991,-0.08583838,-0.99623829,1.82095504,0.99983484,-0.01473638,-0.01064309,1.00464082
0,1598337823448400900,1598337823448304600,-0.01379558,-0.99619824,0.08601663,-0.02690947,-0.01182209,-0.08585626,-0.99623734,1.82097757,0.99983501,-0.01476055,-0.01059276,1.00461674
0,1598337823457533300,1598337823457410300,-0.01382124,-0.99619246,0.08607918,-0.02553976,-0.01183489,-0.08591836,-0.99623185,1.82086587,0.99983448,-0.01478785,-0.01060238,1.00459003
0,1598337823466327500,1598337823466259500,-0.01390502,-0.99619448,0.08604253,-0.02422428,-0.01185463,-0.08588053,-0.99623483,1.82084632,0.99983311,-0.01487267,-0.01061540,1.00464129
0,1598337823475433900,1598337823475341700,-0.01396090,-0.99618530,0.08613942,-0.02288473,-0.01192639,-0.08597574,-0.99622577,1.82085097,0.99983150,-0.01493549,-0.01068065,1.00466490
0,1598337823484310400,1598337823484263800,-0.01399910,-0.99618685,0.08611514,-0.02154398,-0.01197018,-0.08595040,-0.99622744,1.82083869,0.99983048,-0.01497704,-0.01072136,1.00471210
0,1598337823493411900,1598337823493349400,-0.01404193,-0.99618614,0.08611678,-0.02019691,-0.01190906,-0.08595251,-0.99622798,1.82076311,0.99983048,-0.01501453,-0.01065675,1.00470853
0,1598337823502227800,1598337823502157900,-0.01407257,-0.99617779,0.08620803,-0.01888478,-0.01196711,-0.08604255,-0.99621952,1.82075000,0.99982941,-0.01505098,-0.01071059,1.00476146
0,1598337823511252600,1598337823511191400,-0.01417238,-0.99617898,0.08617733,-0.01756692,-0.01196414,-0.08601082,-0.99622232,1.82077098,0.99982798,-0.01514983,-0.01069950,1.00474858
