1568589166029	-1.22243	0.785562	0.0597529	0.03587	-0.0122167	0.999282	-0.161246	0.986753	0.0178516	-0.986262	-0.161771	0.0334249
1568589166032	-1.22243	0.785555	0.0597541	0.0358749	-0.0121837	0.999282	-0.161258	0.986751	0.0178201	-0.98626	-0.161782	0.0334349
1568589166036	-1.22243	0.785556	0.0597537	0.035875	-0.0121813	0.999282	-0.161262	0.986751	0.017818	-0.986259	-0.161785	0.0334353
1568589166038	-1.22243	0.785557	0.0597534	0.0358733	-0.0121708	0.999282	-0.161263	0.986751	0.0178073	-0.986259	-0.161786	0.0334353
1568589166041	-1.22243	0.785559	0.0597501	0.0358641	-0.0121853	0.999282	-0.161261	0.986751	0.0178201	-0.98626	-0.161785	0.0334239
1568589166043	-1.22242	0.78556	0.0597496	0.0358565	-0.0121706	0.999283	-0.161257	0.986752	0.0178042	-0.986261	-0.161779	0.0334188
1568589166046	-1.22242	0.785561	0.0597494	0.0358515	-0.0121874	0.999283	-0.161258	0.986751	0.01782	-0.986261	-0.161781	0.0334112
1568589166049	-1.22243	0.78556	0.0597544	0.035864	-0.0121765	0.999282	-0.161263	0.986751	0.0178114	-0.98626	-0.161786	0.0334252
1568589166051	-1.22243	0.785562	0.0597559	0.0358791	-0.01217	0.999282	-0.161252	0.986753	0.0178072	-0.986261	-0.161776	0.0334414
1568589166054	-1.22242	0.785562	0.0597556	0.0358644	-0.0121687	0.999283	-0.161271	0.98675	0.0178041	-0.986258	-0.161794	0.0334266
1568589166057	-1.2224	0.785565	0.0597858	0.0358637	-0.012213	0.999282	-0.161247	0.986753	0.017847	-0.986262	-0.161772	0.0334193
1568589166059	-1.2224	0.785566	0.0597873	0.0358708	-0.0122109	0.999282	-0.161244	0.986753	0.0178459	-0.986262	-0.161768	0.0334267
1568589166061	-1.22239	0.785567	0.0597885	0.0358731	-0.0122129	0.999282	-0.161236	0.986754	0.017848	-0.986264	-0.161761	0.0334288
1568589166063	-1.22242	0.785592	0.0598131	0.0358685	-0.0122098	0.999282	-0.161244	0.986753	0.0178445	-0.986262	-0.161769	0.0334246
1568589166065	-1.22242	0.785594	0.0598142	0.0358626	-0.012222	0.999282	-0.161247	0.986753	0.0178556	-0.986262	-0.161771	0.0334167
1568589166067	-1.22242	0.785594	0.059818	0.035893	-0.0122211	0.999281	-0.161262	0.98675	0.0178602	-0.986259	-0.161787	0.0334466
1568589166071	-1.22242	0.785597	0.0598197	0.0358833	-0.0122279	0.999281	-0.161253	0.986751	0.017865	-0.98626	-0.161778	0.0334361
1568589166073	-1.22242	0.785602	0.0598168	0.0358743	-0.0122413	0.999281	-0.161228	0.986755	0.0178759	-0.986265	-0.161753	0.0334255
1568589166075	-1.22242	0.785604	0.0598186	0.0358798	-0.0122458	0.999281	-0.16123	0.986755	0.0178813	-0.986264	-0.161755	0.0334301
1568589166077	-1.22242	0.785606	0.0598202	0.0358832	-0.0122461	0.999281	-0.161227	0.986755	0.0178821	-0.986265	-0.161752	0.0334336
1568589166079	-1.22242	0.785607	0.0598214	0.035878	-0.0122426	0.999281	-0.161228	0.986755	0.0178779	-0.986265	-0.161753	0.033429
1568589166081	-1.22246	0.785579	0.0598549	0.0358848	-0.0122553	0.999281	-0.161257	0.98675	0.0178924	-0.98626	-0.161783	0.0334331
1568589166083	-1.22246	0.78558	0.0598567	0.0358857	-0.0122667	0.999281	-0.161252	0.986751	0.0179037	-0.986261	-0.161778	0.0334322
1568589166085	-1.22246	0.785582	0.0598588	0.0358876	-0.0122586	0.999281	-0.161246	0.986752	0.0178958	-0.986261	-0.161772	0.0334355
1568589166087	-1.22246	0.785584	0.0598605	0.0358872	-0.0122592	0.999281	-0.161243	0.986753	0.0178962	-0.986262	-0.161769	0.033435
1568589166089	-1.22246	0.785588	0.0598431	0.0359063	-0.0122693	0.99928	-0.161243	0.986752	0.0179093	-0.986261	-0.16177	0.0334523
