2,1576467198622456000,1576467198622389000,0.04139096,0.25937662,0.96488887,1.17376423,-0.25815752,0.93570054,-0.24045613,0.77715528,-0.96521568,-0.23914060,0.10568953,0.36855197,
2,1576467198633695500,1576467198633590900,0.04139182,0.25935090,0.96489573,1.17373824,-0.25817233,0.93570334,-0.24042937,0.77715981,-0.96521175,-0.23915756,0.10568768,0.36854827,
2,1576467198644492500,1576467198644437400,0.04123047,0.25940064,0.96488929,1.17397070,-0.25796145,0.93573320,-0.24053946,0.77709615,-0.96527505,-0.23898667,0.10549614,0.36872137,
2,1576467198655778500,1576467198655698600,0.04120201,0.25953659,0.96485388,1.17414904,-0.25805956,0.93567324,-0.24066743,0.77722180,-0.96525002,-0.23907380,0.10552752,0.36866820,
2,1576467198667607000,1576467198667518300,0.04119030,0.25952938,0.96485633,1.17414951,-0.25802812,0.93568212,-0.24066666,0.77724433,-0.96525890,-0.23904693,0.10550693,0.36868954,
2,1576467198678450500,1576467198678351500,0.04114810,0.25955969,0.96485001,1.17426491,-0.25799009,0.93568140,-0.24071033,0.77723086,-0.96527088,-0.23901698,0.10546529,0.36871386,
2,1576467198689489800,1576467198689377300,0.04113615,0.25948158,0.96487153,1.17410064,-0.25797260,0.93570447,-0.24063933,0.77722239,-0.96527606,-0.23901144,0.10543042,0.36879456,
2,1576467198700633100,1576467198700515900,0.04112762,0.25949275,0.96486884,1.17409372,-0.25801194,0.93569142,-0.24064797,0.77723777,-0.96526593,-0.23905042,0.10543495,0.36881924,
2,1576467198712970000,1576467198712869900,0.04124317,0.25945505,0.96487409,1.17406774,-0.25813663,0.93567705,-0.24057001,0.77723253,-0.96522766,-0.23914747,0.10556513,0.36869252,
2,1576467198724596200,1576467198724512600,0.04124635,0.25946969,0.96487004,1.17403769,-0.25811866,0.93567806,-0.24058537,0.77729130,-0.96523231,-0.23912767,0.10556731,0.36870956,
2,1576467198736627000,1576467198736494600,0.04124925,0.25948715,0.96486521,1.17402887,-0.25809556,0.93567961,-0.24060416,0.77730751,-0.96523839,-0.23910269,0.10556853,0.36871994,
2,1576467198748426500,1576467198748348800,0.04125798,0.25950789,0.96485925,1.17408848,-0.25811133,0.93567103,-0.24062049,0.77729237,-0.96523380,-0.23911357,0.10558584,0.36867976,
2,1576467198760486900,1576467198760393700,0.04127580,0.25949618,0.96486163,1.17408729,-0.25812700,0.93567121,-0.24060312,0.77730060,-0.96522880,-0.23912574,0.10560355,0.36867702,
2,1576467198772360800,1576467198772296800,0.04128575,0.25950247,0.96485955,1.17407036,-0.25814176,0.93566656,-0.24060521,0.77731359,-0.96522444,-0.23913696,0.10561812,0.36868167,
2,1576467198784230800,1576467198784153900,0.04133469,0.25947419,0.96486503,1.17417884,-0.25819582,0.93566328,-0.24056011,0.77732658,-0.96520793,-0.23918062,0.10567054,0.36857688,
2,1576467198795039500,1576467198794979200,0.04135513,0.25947428,0.96486413,1.17427444,-0.25819471,0.93566477,-0.24055542,0.77737081,-0.96520734,-0.23917460,0.10568947,0.36857879,
2,1576467198806112400,1576467198806053300,0.04136100,0.25947106,0.96486473,1.17439914,-0.25820452,0.93566352,-0.24054980,0.77741194,-0.96520448,-0.23918305,0.10569662,0.36858046,
2,1576467198817197000,1576467198817115200,0.04153040,0.25927645,0.96490979,1.17409086,-0.25828665,0.93570209,-0.24031138,0.77734590,-0.96517521,-0.23924309,0.10582769,0.36851525,
2,1576467198828099300,1576467198828011100,0.04152426,0.25929767,0.96490431,1.17426610,-0.25825161,0.93570513,-0.24033724,0.77748144,-0.96518481,-0.23920827,0.10581851,0.36848652,
2,1576467198838977300,1576467198838904000,0.04148066,0.25930217,0.96490502,1.17446589,-0.25827274,0.93569607,-0.24034980,0.77759635,-0.96518111,-0.23923880,0.10578397,0.36845434,
2,1576467198849932900,1576467198849867100,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,
2,1576467198860976100,1576467198860924200,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,
2,1576467198872157500,1576467198872014200,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,
2,1576467198882924400,1576467198882842700,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,
2,1576467198893834500,1576467198893752900,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,
2,1576467198905047200,1576467198904981500,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00000000,0.00000000,
2,1576467198917007600,1576467198916936100,0.04137135,0.25929412,0.96491182,1.17304015,-0.25816154,0.93571889,-0.24038045,0.77717912,-0.96521550,-0.23915829,0.10565171,0.36842406,
2,1576467198928947200,1576467198928855300,0.04139194,0.25928342,0.96491385,1.17252779,-0.25819850,0.93571371,-0.24036105,0.77726150,-0.96520472,-0.23919031,0.10567760,0.36841846,
2,1576467198939885100,1576467198939824400,0.03398368,0.29287368,0.95554698,1.17478085,-0.26642278,0.92415631,-0.27377728,0.78121698,-0.96325696,-0.24527553,0.10943446,0.36836600,
2,1576467198950807400,1576467198950729200,0.03923798,0.27219185,0.96144259,1.17105079,-0.26100180,0.93157226,-0.25308344,0.77753747,-0.96454048,-0.24100776,0.10759559,0.36964321,
2,1576467198961731500,1576467198961661900,0.03925049,0.27219665,0.96144074,1.17032909,-0.26101872,0.93156755,-0.25308317,0.77757263,-0.96453536,-0.24102040,0.10761294,0.36981475,
2,1576467198972885900,1576467198972775200,0.03930038,0.27223021,0.96142918,1.16954350,-0.26103249,0.93155855,-0.25310209,0.77763009,-0.96452963,-0.24101725,0.10767153,0.37000287,
2,1576467198984670100,1576467198984606600,0.04025811,0.26778880,0.96263617,1.16955042,-0.26025268,0.93297380,-0.24865331,0.77868366,-0.96470082,-0.24051832,0.10725248,0.36998320,
2,1576467198995734000,1576467198995627700,0.04026586,0.26781413,0.96262878,1.16878104,-0.26028365,0.93296003,-0.24867253,0.77892971,-0.96469218,-0.24054351,0.10727406,0.37019277,
2,1576467199006706800,1576467199006614000,0.04033217,0.26782006,0.96262431,1.16796422,-0.26030686,0.93295699,-0.24865969,0.77917469,-0.96468318,-0.24054873,0.10734358,0.37041616,
2,1576467199017825600,1576467199017699800,0.04035673,0.26595411,0.96314055,1.16987419,-0.25983998,0.93355507,-0.24689700,0.77897882,-0.96480799,-0.24029845,0.10678068,0.37089586,
2,1576467199029623800,1576467199029512000,0.04041010,0.26597869,0.96313149,1.16941738,-0.25983906,0.93355238,-0.24690807,0.77921605,-0.96480596,-0.24028160,0.10683659,0.37135720,
2,1576467199040570900,1576467199040498500,0.04042289,0.26601627,0.96312058,1.16898489,-0.25991777,0.93352395,-0.24693269,0.77944994,-0.96478432,-0.24035043,0.10687813,0.37183189,
2,1576467199051503400,1576467199051430900,0.04068756,0.26494807,0.96340382,1.16773629,-0.25968331,0.93387246,-0.24585934,0.77947605,-0.96483630,-0.24017647,0.10679960,0.37082148,
2,1576467199062380900,1576467199062310800,0.04071581,0.26499552,0.96338958,1.16698408,-0.25971615,0.93385398,-0.24589488,0.77970731,-0.96482629,-0.24019602,0.10684627,0.37105489,
2,1576467199073311200,1576467199073227400,0.04075110,0.26504445,0.96337461,1.16620255,-0.25973737,0.93383843,-0.24593145,0.77994227,-0.96481901,-0.24020243,0.10689688,0.37129831,
2,1576467199084416100,1576467199084314900,0.04092726,0.26416928,0.96360755,1.16904497,-0.25946897,0.93413937,-0.24507031,0.77909362,-0.96488374,-0.23999619,0.10677549,0.37046409,
2,1576467199095311800,1576467199095240000,0.04094291,0.26423165,0.96358973,1.16858292,-0.25947329,0.93412346,-0.24512653,0.77926528,-0.96488202,-0.23998959,0.10680678,0.37062681,
2,1576467199106443300,1576467199106346200,0.04098919,0.26422673,0.96358913,1.16809225,-0.25951472,0.93411732,-0.24510600,0.77943599,-0.96486890,-0.24001887,0.10685945,0.37079775,
