3,1598318061528796300,1598318061528740900,-0.70672387,0.02784851,-0.70694137,1.08337677,0.70680964,-0.01600617,-0.70722276,1.61869097,-0.03101054,-0.99948418,-0.00837165,-0.19342542
3,1598318061538123600,1598318061538081400,-0.70655042,0.02762130,-0.70712352,1.08266628,0.70698607,-0.01613651,-0.70704347,1.61847365,-0.03093994,-0.99948835,-0.00812662,-0.19279253
3,1598318061546856500,1598318061546807800,-0.70669544,0.02784702,-0.70696986,1.08164442,0.70683759,-0.01602407,-0.70719445,1.61823857,-0.03102177,-0.99948388,-0.00835916,-0.19238341
3,1598318061556107700,1598318061556045500,-0.70612752,0.02755764,-0.70754838,1.08103144,0.70741081,-0.01613181,-0.70661861,1.61784375,-0.03088677,-0.99949014,-0.00810343,-0.19171190
3,1598318061564966500,1598318061564908700,-0.70659316,0.02779189,-0.70707417,1.08009851,0.70694375,-0.01595160,-0.70708996,1.61781931,-0.03093028,-0.99948657,-0.00837594,-0.19096684
3,1598318061574277200,1598318061574207200,-0.70639622,0.02768680,-0.70727509,1.07939851,0.70714188,-0.01602002,-0.70689029,1.61759877,-0.03090206,-0.99948847,-0.00826201,-0.19037294
3,1598318061582798400,1598318061582750300,-0.70665503,0.02778637,-0.70701259,1.07836282,0.70688522,-0.01585030,-0.70715076,1.61759329,-0.03085548,-0.99948835,-0.00844106,-0.18979096
3,1598318061592109100,1598318061592032500,-0.70628566,0.02769592,-0.70738506,1.07747400,0.70725828,-0.01581698,-0.70677835,1.61750650,-0.03076357,-0.99949145,-0.00841686,-0.18893600
3,1598318061600907200,1598318061600868000,-0.70657110,0.02780002,-0.70709580,1.07651174,0.70697480,-0.01565111,-0.70706558,1.61773908,-0.03072324,-0.99949110,-0.00859526,-0.18821311
3,1598318061609894300,1598318061609757700,-0.70632911,0.02771983,-0.70734078,1.07553566,0.70722002,-0.01562675,-0.70682091,1.61738276,-0.03064635,-0.99949372,-0.00856635,-0.18763208
3,1598318061618706800,1598318061618642500,-0.70672637,0.02776822,-0.70694196,1.07431209,0.70682031,-0.01566013,-0.70721990,1.61734033,-0.03070900,-0.99949187,-0.00855970,-0.18689120
3,1598318061627768200,1598318061627702900,-0.70655179,0.02770087,-0.70711911,1.07333648,0.70700008,-0.01555810,-0.70704240,1.61696768,-0.03058711,-0.99949539,-0.00859189,-0.18619537
3,1598318061636197100,1598318061636131900,-0.70639384,0.02754766,-0.70728290,1.07279718,0.70716459,-0.01549529,-0.70687926,1.61680722,-0.03043243,-0.99950051,-0.00853497,-0.18542004
3,1598318061645306700,1598318061645238900,-0.70648193,0.02747461,-0.70719773,1.07166350,0.70707661,-0.01556737,-0.70696568,1.61662281,-0.03043276,-0.99950141,-0.00842857,-0.18476629
3,1598318061654329100,1598318061654173600,-0.70652241,0.02742562,-0.70715916,1.07052410,0.70704299,-0.01538809,-0.70700324,1.61644113,-0.03027180,-0.99950558,-0.00851902,-0.18418908
3,1598318061663180300,1598318061663120300,-0.70638043,0.02735770,-0.70730358,1.06947482,0.70719236,-0.01520984,-0.70685768,1.61652708,-0.03009596,-0.99951011,-0.00860322,-0.18335605
3,1598318061672086300,1598318061672031000,-0.70649481,0.02719414,-0.70719564,1.06871831,0.70708603,-0.01510736,-0.70696622,1.61642921,-0.02990916,-0.99951613,-0.00855529,-0.18255901
3,1598318061681162100,1598318061681088900,-0.70653683,0.02713254,-0.70715612,1.06780708,0.70703846,-0.01535533,-0.70700848,1.61614966,-0.03004149,-0.99951398,-0.00833458,-0.18218446
3,1598318061690025000,1598318061689983500,-0.70643890,0.02711827,-0.70725447,1.06677330,0.70713794,-0.01531524,-0.70690984,1.61603975,-0.03000194,-0.99951506,-0.00835708,-0.18139184
3,1598318061699438500,1598318061699364000,-0.70639247,0.02702180,-0.70730460,1.06606495,0.70719242,-0.01514396,-0.70685905,1.61573339,-0.02981195,-0.99952024,-0.00841200,-0.18055582
3,1598318061708021200,1598318061707926600,-0.70643842,0.02696598,-0.70726073,1.06501377,0.70714551,-0.01522986,-0.70690411,1.61546862,-0.02983382,-0.99952048,-0.00830990,-0.17979002
3,1598318061717099000,1598318061717073400,-0.70657414,0.02716136,-0.70711768,1.06405795,0.70700890,-0.01506775,-0.70704424,1.61513495,-0.02985895,-0.99951768,-0.00855684,-0.17898297
3,1598318061726104900,1598318061725881700,-0.70646369,0.02717274,-0.70722759,1.06297290,0.70712054,-0.01501482,-0.70693368,1.61507869,-0.02982819,-0.99951810,-0.00860697,-0.17810416
3,1598318061735086400,1598318061735000300,-0.70643300,0.02702275,-0.70726395,1.06185400,0.70715356,-0.01508365,-0.70689917,1.61494780,-0.02977046,-0.99952114,-0.00845364,-0.17730284
3,1598318061743888400,1598318061743807700,-0.70674938,0.02692503,-0.70695162,1.06078207,0.70683390,-0.01529363,-0.70721430,1.61518836,-0.02985358,-0.99952054,-0.00822273,-0.17652464
3,1598318061752975200,1598318061752910000,-0.70665878,0.02699903,-0.70703936,1.05975664,0.70692801,-0.01510471,-0.70712429,1.61514354,-0.02977127,-0.99952149,-0.00841248,-0.17539358
3,1598318061761846500,1598318061761805200,-0.70683509,0.02704147,-0.70686144,1.05861366,0.70674753,-0.01519904,-0.70730263,1.61487186,-0.02987009,-0.99951893,-0.00836825,-0.17470217
3,1598318061770967300,1598318061770893900,-0.70641071,0.02694380,-0.70728922,1.05766761,0.70717639,-0.01514535,-0.70687503,1.61471653,-0.02975804,-0.99952233,-0.00835517,-0.17386246
3,1598318061779841500,1598318061779799200,-0.70694202,0.02698854,-0.70675653,1.05694807,0.70664024,-0.01526076,-0.70740855,1.61464059,-0.02987754,-0.99951941,-0.00828269,-0.17277837
3,1598318061788951500,1598318061788909600,-0.70655632,0.02692831,-0.70714444,1.05568898,0.70703167,-0.01513322,-0.70701998,1.61403108,-0.02974021,-0.99952298,-0.00834668,-0.17213285
3,1598318061797753300,1598318061797716500,-0.70686096,0.02691469,-0.70684046,1.05399072,0.70672250,-0.01529722,-0.70732552,1.61413205,-0.02985010,-0.99952084,-0.00820822,-0.17149770
3,1598318061806850800,1598318061806796300,-0.70666003,0.02691439,-0.70704120,1.05317152,0.70692688,-0.01518262,-0.70712376,1.61355972,-0.02976650,-0.99952257,-0.00829756,-0.17042589
3,1598318061815815900,1598318061815771300,-0.70686746,0.02702639,-0.70682961,1.05200517,0.70671237,-0.01530606,-0.70733547,1.61337650,-0.02993545,-0.99951768,-0.00828052,-0.16975856
3,1598318061824920400,1598318061824806900,-0.70647329,0.02661413,-0.70723927,1.05089700,0.70710462,-0.01578439,-0.70693284,1.61287975,-0.02997771,-0.99952132,-0.00766772,-0.16915178
3,1598318061833770200,1598318061833728300,-0.70672357,0.02686989,-0.70697939,1.04941165,0.70685285,-0.01557662,-0.70718914,1.61279559,-0.03001443,-0.99951774,-0.00798470,-0.16830301
3,1598318061842768500,1598318061842702500,-0.70677632,0.02679947,-0.70692945,1.04845035,0.70679820,-0.01571231,-0.70724082,1.61241829,-0.03006113,-0.99951750,-0.00783670,-0.16729677
3,1598318061851554200,1598318061851508100,-0.70669556,0.02686393,-0.70700771,1.04710686,0.70688039,-0.01560218,-0.70716113,1.61269188,-0.03002796,-0.99951744,-0.00796357,-0.16650176
3,1598318061860817400,1598318061860748500,-0.70667696,0.02658913,-0.70703667,1.04576910,0.70689142,-0.01612685,-0.70713830,1.61245823,-0.03020445,-0.99951649,-0.00739911,-0.16570163
