221.5,-1125.7,1051,-88,45,68
293.6,-1275.1,1205.2,-88,45,68
355.7,-1046.8,1589.5,-88,45,68
-62.5,-845.8,1248.4,-88,45,68
123.1,-788.4,1547.2,-88,45,68
-377.2,-894.5,1138,-88,45,68
-158.8,-1262.6,1409.6,-88,45,68
-104.1,-915.3,1403.5,-88,45,68
29.1,-1150.8,1393.5,-88,45,68
-462.3,-858.7,1382.3,-88,45,68
