RIGHT	1568591656490	1.01762	0.848237	-0.234317	0.718756	-0.132888	-0.682445	-0.0406347	0.971857	-0.23204	0.694074	0.194511	0.693128
RIGHT	1568591656493	1.01762	0.848237	-0.234317	0.718756	-0.132888	-0.682445	-0.0406347	0.971857	-0.23204	0.694074	0.194511	0.693128
RIGHT	1568591656497	1.01764	0.848236	-0.234317	0.718761	-0.132879	-0.68244	-0.0406391	0.971858	-0.232035	0.694068	0.194511	0.693134
RIGHT	1568591656500	1.01764	0.848238	-0.234315	0.718766	-0.132883	-0.682435	-0.0406329	0.971858	-0.232036	0.694063	0.194509	0.693139
RIGHT	1568591656503	1.01764	0.848238	-0.234315	0.718766	-0.132883	-0.682435	-0.0406329	0.971858	-0.232036	0.694063	0.194509	0.693139
RIGHT	1568591656506	1.01764	0.848238	-0.234315	0.718766	-0.132883	-0.682435	-0.0406329	0.971858	-0.232036	0.694063	0.194509	0.693139
RIGHT	1568591656510	1.01764	0.848222	-0.234306	0.718767	-0.132899	-0.682431	-0.0406279	0.971854	-0.232053	0.694063	0.194518	0.693137
RIGHT	1568591656512	1.01764	0.848222	-0.234306	0.718767	-0.132899	-0.682431	-0.0406279	0.971854	-0.232053	0.694063	0.194518	0.693137
RIGHT	1568591656514	1.01764	0.848222	-0.234306	0.718767	-0.132899	-0.682431	-0.0406279	0.971854	-0.232053	0.694063	0.194518	0.693137
RIGHT	1568591656516	1.01764	0.848221	-0.234306	0.718772	-0.132905	-0.682424	-0.0406224	0.971853	-0.232059	0.694058	0.194519	0.693142
RIGHT	1568591656518	1.01764	0.848221	-0.234306	0.718772	-0.132905	-0.682424	-0.0406224	0.971853	-0.232059	0.694058	0.194519	0.693142
RIGHT	1568591656520	1.0176	0.848212	-0.234326	0.718722	-0.132913	-0.682475	-0.0405881	0.971865	-0.232016	0.694112	0.194455	0.693106
RIGHT	1568591656523	1.01765	0.848112	-0.234408	0.718756	-0.132895	-0.682443	-0.0406678	0.971845	-0.232083	0.694072	0.194565	0.693115
RIGHT	1568591656526	1.0176	0.848212	-0.234326	0.718722	-0.132913	-0.682475	-0.0405881	0.971865	-0.232016	0.694112	0.194455	0.693106
RIGHT	1568591656528	1.01765	0.848112	-0.234408	0.718756	-0.132895	-0.682443	-0.0406678	0.971845	-0.232083	0.694072	0.194565	0.693115
RIGHT	1568591656530	1.01766	0.848089	-0.234419	0.718754	-0.132899	-0.682445	-0.0406809	0.971841	-0.232101	0.694073	0.194586	0.693108
RIGHT	1568591656533	1.01766	0.84809	-0.234418	0.718772	-0.132885	-0.682428	-0.0406937	0.97184	-0.232101	0.694054	0.194598	0.693124
RIGHT	1568591656535	1.01766	0.848089	-0.234419	0.718754	-0.132899	-0.682445	-0.0406809	0.971841	-0.232101	0.694073	0.194586	0.693108
RIGHT	1568591656537	1.01765	0.848063	-0.234343	0.718768	-0.13288	-0.682434	-0.0406849	0.971845	-0.232084	0.694059	0.194579	0.693124
RIGHT	1568591656539	1.01765	0.848062	-0.234343	0.718751	-0.13288	-0.682451	-0.0406784	0.971848	-0.232071	0.694076	0.194562	0.693111
RIGHT	1568591656542	1.0177	0.84809	-0.234388	0.718747	-0.13288	-0.682456	-0.040677	0.971849	-0.232068	0.694081	0.194558	0.693108
RIGHT	1568591656546	1.0177	0.848091	-0.234388	0.718747	-0.132889	-0.682454	-0.0406829	0.971844	-0.232086	0.69408	0.194575	0.693104
RIGHT	1568591656548	1.0177	0.848091	-0.234388	0.718747	-0.132889	-0.682454	-0.0406767	0.971846	-0.23208	0.694081	0.194567	0.693106
RIGHT	1568591656550	1.0177	0.848091	-0.234388	0.718747	-0.132889	-0.682454	-0.0406767	0.971846	-0.23208	0.694081	0.194567	0.693106
RIGHT	1568591656552	1.01766	0.848068	-0.234409	0.718693	-0.13293	-0.682502	-0.0406354	0.971849	-0.232075	0.694138	0.194525	0.69306
RIGHT	1568591656554	1.01766	0.848068	-0.234409	0.718693	-0.13293	-0.682502	-0.0406354	0.971849	-0.232075	0.694138	0.194525	0.69306
RIGHT	1568591656557	1.01766	0.848068	-0.234409	0.718693	-0.13293	-0.682502	-0.0406354	0.971849	-0.232075	0.694138	0.194525	0.69306
RIGHT	1568591656560	1.01766	0.848068	-0.234409	0.718693	-0.13293	-0.682502	-0.0406354	0.971849	-0.232075	0.694138	0.194525	0.69306
RIGHT	1568591656562	1.01761	0.848128	-0.234344	0.718734	-0.132829	-0.682479	-0.0407383	0.97185	-0.232052	0.69409	0.194586	0.693091
RIGHT	1568591656564	1.01761	0.848126	-0.234343	0.718722	-0.132833	-0.682491	-0.040732	0.971852	-0.232045	0.694104	0.194575	0.69308
RIGHT	1568591656566	1.01761	0.848126	-0.234343	0.718722	-0.132833	-0.682491	-0.040732	0.971852	-0.232045	0.694104	0.194575	0.69308
RIGHT	1568591656568	1.01761	0.848128	-0.234344	0.718734	-0.132829	-0.682479	-0.0407383	0.97185	-0.232052	0.69409	0.194586	0.693091
RIGHT	1568591656570	1.01762	0.848119	-0.234337	0.718718	-0.132833	-0.682495	-0.0407266	0.971853	-0.232039	0.694107	0.194567	0.693079
RIGHT	1568591656572	1.01761	0.848107	-0.234332	0.718721	-0.132871	-0.682485	-0.0406992	0.971848	-0.232067	0.694106	0.194568	0.69308
RIGHT	1568591656574	1.01761	0.8481	-0.234326	0.71872	-0.132885	-0.682482	-0.0407039	0.971842	-0.232091	0.694107	0.194588	0.693074
RIGHT	1568591656576	1.01761	0.8481	-0.234326	0.718719	-0.132858	-0.682489	-0.0407191	0.971847	-0.232067	0.694107	0.194582	0.693075
RIGHT	1568591656578	1.01761	0.8481	-0.234326	0.71872	-0.132885	-0.682482	-0.0407039	0.971842	-0.232091	0.694107	0.194588	0.693074
RIGHT	1568591656580	1.01761	0.8481	-0.234326	0.718719	-0.132858	-0.682489	-0.0407191	0.971847	-0.232067	0.694107	0.194582	0.693075
RIGHT	1568591656583	1.01759	0.848083	-0.234323	0.718687	-0.132898	-0.682515	-0.0406633	0.971852	-0.232056	0.694143	0.194529	0.693054
RIGHT	1568591656585	1.01759	0.848083	-0.234323	0.718687	-0.132898	-0.682515	-0.0406633	0.971852	-0.232056	0.694143	0.194529	0.693054
RIGHT	1568591656587	1.01759	0.848082	-0.234323	0.718691	-0.132902	-0.68251	-0.0406521	0.971854	-0.232052	0.69414	0.194519	0.69306
RIGHT	1568591656590	1.01759	0.848083	-0.234323	0.718687	-0.132898	-0.682515	-0.0406633	0.971852	-0.232056	0.694143	0.194529	0.693054
RIGHT	1568591656592	1.01755	0.84813	-0.234257	0.718722	-0.132835	-0.68249	-0.0407356	0.97185	-0.232053	0.694103	0.194583	0.693079
RIGHT	1568591656595	1.01755	0.848129	-0.234256	0.718723	-0.13285	-0.682487	-0.0407247	0.971848	-0.232063	0.694103	0.194583	0.693079
RIGHT	1568591656597	1.01755	0.84813	-0.234256	0.718723	-0.132847	-0.682487	-0.0407225	0.97185	-0.232056	0.694103	0.194577	0.693081
RIGHT	1568591656599	1.01755	0.848129	-0.234256	0.718723	-0.13285	-0.682487	-0.0407247	0.971848	-0.232063	0.694103	0.194583	0.693079
RIGHT	1568591656601	1.01755	0.848129	-0.234256	0.718723	-0.13285	-0.682487	-0.0407247	0.971848	-0.232063	0.694103	0.194583	0.693079
RIGHT	1568591656604	1.01754	0.848136	-0.234275	0.718728	-0.132832	-0.682485	-0.0407497	0.971847	-0.232064	0.694096	0.194602	0.69308
RIGHT	1568591656606	1.01755	0.848149	-0.234285	0.718724	-0.132856	-0.682484	-0.0407334	0.971843	-0.23208	0.694101	0.194602	0.693076
RIGHT	1568591656608	1.01755	0.848148	-0.234284	0.718729	-0.132867	-0.682477	-0.0407109	0.971845	-0.232076	0.694097	0.194584	0.693085
RIGHT	1568591656610	1.01755	0.848149	-0.234285	0.718724	-0.132856	-0.682484	-0.0407334	0.971843	-0.23208	0.694101	0.194602	0.693076
RIGHT	1568591656612	1.01755	0.848148	-0.234284	0.718729	-0.132867	-0.682477	-0.0407109	0.971845	-0.232076	0.694097	0.194584	0.693085
RIGHT	1568591656614	1.01754	0.848142	-0.234275	0.718726	-0.132871	-0.68248	-0.0406932	0.971849	-0.232063	0.694102	0.194562	0.693086
RIGHT	1568591656615	1.01754	0.848142	-0.234275	0.718725	-0.132863	-0.682482	-0.0407181	0.971845	-0.232075	0.694101	0.194588	0.69308
RIGHT	1568591656617	1.01756	0.848147	-0.234276	0.718714	-0.132896	-0.682487	-0.0406305	0.97186	-0.23203	0.694118	0.194493	0.693089
RIGHT	1568591656620	1.01754	0.848142	-0.234275	0.718726	-0.132871	-0.68248	-0.0406932	0.971849	-0.232063	0.694102	0.194562	0.693086
RIGHT	1568591656622	1.01756	0.848147	-0.234276	0.718714	-0.132896	-0.682487	-0.0406305	0.97186	-0.23203	0.694118	0.194493	0.693089
RIGHT	1568591656623	1.01756	0.848147	-0.234276	0.718714	-0.132896	-0.682487	-0.0406305	0.97186	-0.23203	0.694118	0.194493	0.693089
RIGHT	1568591656626	1.01755	0.848148	-0.234254	0.718749	-0.132863	-0.682456	-0.0407002	0.971848	-0.232067	0.694077	0.194574	0.693108
RIGHT	1568591656628	1.01755	0.848148	-0.234253	0.718755	-0.132861	-0.68245	-0.0407003	0.971848	-0.232067	0.694071	0.194576	0.693113
RIGHT	1568591656630	1.01755	0.848147	-0.234253	0.718752	-0.132858	-0.682454	-0.0407064	0.971848	-0.232067	0.694073	0.194579	0.693109
RIGHT	1568591656632	1.01755	0.848148	-0.234253	0.718755	-0.132861	-0.68245	-0.0407003	0.971848	-0.232067	0.694071	0.194576	0.693113
RIGHT	1568591656634	1.01755	0.848148	-0.234253	0.718755	-0.132861	-0.68245	-0.0407003	0.971848	-0.232067	0.694071	0.194576	0.693113
RIGHT	1568591656636	1.01753	0.848079	-0.234062	0.718735	-0.132821	-0.68248	-0.0406865	0.971867	-0.231988	0.694093	0.194505	0.693111
RIGHT	1568591656638	1.01753	0.848079	-0.234062	0.718735	-0.132821	-0.68248	-0.0406865	0.971867	-0.231988	0.694093	0.194505	0.693111
RIGHT	1568591656639	1.01753	0.848079	-0.234062	0.718731	-0.132836	-0.682482	-0.0406813	0.971864	-0.232002	0.694097	0.194511	0.693105
RIGHT	1568591656641	1.01753	0.848079	-0.234062	0.718735	-0.132821	-0.68248	-0.0406865	0.971867	-0.231988	0.694093	0.194505	0.693111
RIGHT	1568591656643	1.01753	0.848079	-0.234062	0.718735	-0.132821	-0.68248	-0.0406865	0.971867	-0.231988	0.694093	0.194505	0.693111
RIGHT	1568591656646	1.01754	0.848094	-0.234048	0.718727	-0.132851	-0.682483	-0.0407051	0.971853	-0.232046	0.6941	0.194558	0.693089
RIGHT	1568591656648	1.01751	0.848091	-0.234058	0.718713	-0.132848	-0.682497	-0.0406703	0.971865	-0.232002	0.694116	0.1945	0.693089
RIGHT	1568591656650	1.01751	0.84809	-0.234058	0.718707	-0.132855	-0.682503	-0.0406634	0.971865	-0.232002	0.694123	0.194494	0.693084
RIGHT	1568591656653	1.01751	0.84809	-0.234058	0.718707	-0.132855	-0.682503	-0.0406634	0.971865	-0.232002	0.694123	0.194494	0.693084
RIGHT	1568591656655	1.01751	0.84809	-0.234058	0.718707	-0.132855	-0.682503	-0.0406634	0.971865	-0.232002	0.694123	0.194494	0.693084
RIGHT	1568591656658	1.01752	0.848071	-0.234023	0.718731	-0.132853	-0.682477	-0.0407193	0.971847	-0.232065	0.694094	0.194583	0.693088
RIGHT	1568591656659	1.01752	0.848071	-0.234023	0.718737	-0.132852	-0.682471	-0.0407134	0.971849	-0.232059	0.694088	0.194575	0.693096
RIGHT	1568591656661	1.01752	0.848071	-0.234023	0.718737	-0.132852	-0.682471	-0.0407134	0.971849	-0.232059	0.694088	0.194575	0.693096
RIGHT	1568591656663	1.01752	0.848071	-0.234023	0.718737	-0.132852	-0.682471	-0.0407134	0.971849	-0.232059	0.694088	0.194575	0.693096
RIGHT	1568591656665	1.01752	0.848071	-0.234023	0.718737	-0.132852	-0.682471	-0.0407134	0.971849	-0.232059	0.694088	0.194575	0.693096
RIGHT	1568591656668	1.01752	0.848104	-0.234117	0.718751	-0.132854	-0.682456	-0.0407254	0.971844	-0.232081	0.694074	0.194601	0.693103
RIGHT	1568591656670	1.01752	0.848103	-0.234117	0.718741	-0.13285	-0.682468	-0.0407303	0.971845	-0.232076	0.694084	0.194599	0.693093
RIGHT	1568591656673	1.01752	0.848104	-0.234117	0.718751	-0.132854	-0.682456	-0.0407254	0.971844	-0.232081	0.694074	0.194601	0.693103
RIGHT	1568591656675	1.01754	0.848138	-0.234144	0.718737	-0.132862	-0.682469	-0.040723	0.971843	-0.232084	0.694088	0.1946	0.693089
RIGHT	1568591656678	1.01754	0.848134	-0.234127	0.718739	-0.132857	-0.682468	-0.0407234	0.971844	-0.232077	0.694086	0.194596	0.693092
RIGHT	1568591656680	1.01751	0.84814	-0.234139	0.718721	-0.13288	-0.682483	-0.0406763	0.971852	-0.232056	0.694107	0.194544	0.693085
RIGHT	1568591656682	1.01751	0.84814	-0.234138	0.718726	-0.132894	-0.682475	-0.0406683	0.971848	-0.232071	0.694103	0.19455	0.693088
RIGHT	1568591656684	1.01751	0.84814	-0.234139	0.718721	-0.13288	-0.682483	-0.0406763	0.971852	-0.232056	0.694107	0.194544	0.693085
RIGHT	1568591656687	1.01751	0.84814	-0.234138	0.718726	-0.132894	-0.682475	-0.0406683	0.971848	-0.232071	0.694103	0.19455	0.693088
RIGHT	1568591656689	1.0175	0.84814	-0.234122	0.718749	-0.132913	-0.682447	-0.0406432	0.971847	-0.232081	0.694081	0.194545	0.693112
RIGHT	1568591656691	1.01751	0.848125	-0.234125	0.718762	-0.132908	-0.682434	-0.0406669	0.971841	-0.232103	0.694065	0.194579	0.693118
RIGHT	1568591656693	1.0175	0.848126	-0.234126	0.718744	-0.132881	-0.682458	-0.0406843	0.971847	-0.232076	0.694083	0.194568	0.693103
RIGHT	1568591656695	1.01751	0.848125	-0.234125	0.718762	-0.132908	-0.682434	-0.0406669	0.971841	-0.232103	0.694065	0.194579	0.693118
RIGHT	1568591656697	1.0175	0.848126	-0.234126	0.718744	-0.132881	-0.682458	-0.0406843	0.971847	-0.232076	0.694083	0.194568	0.693103
RIGHT	1568591656699	1.0175	0.848125	-0.234114	0.718735	-0.13289	-0.682466	-0.0406609	0.971851	-0.232061	0.694094	0.19454	0.6931
RIGHT	1568591656702	1.0175	0.848157	-0.234205	0.718747	-0.132897	-0.682453	-0.0406679	0.971846	-0.232082	0.694082	0.194562	0.693106
RIGHT	1568591656704	1.0175	0.848158	-0.234204	0.718755	-0.132882	-0.682447	-0.0406861	0.971845	-0.232082	0.694072	0.194576	0.693112
RIGHT	1568591656706	1.0175	0.848158	-0.234204	0.718755	-0.132882	-0.682447	-0.0406861	0.971845	-0.232082	0.694072	0.194576	0.693112
RIGHT	1568591656709	1.0175	0.848158	-0.234204	0.718755	-0.132882	-0.682447	-0.0406861	0.971845	-0.232082	0.694072	0.194576	0.693112
RIGHT	1568591656711	1.0175	0.848162	-0.234206	0.718743	-0.132916	-0.682453	-0.0406656	0.97184	-0.232105	0.694085	0.194577	0.693098
RIGHT	1568591656713	1.01751	0.848162	-0.234206	0.718757	-0.132902	-0.682441	-0.040666	0.971843	-0.232092	0.694071	0.19457	0.693114
RIGHT	1568591656715	1.01751	0.848161	-0.234206	0.718761	-0.132912	-0.682434	-0.0406577	0.971842	-0.2321	0.694067	0.19457	0.693118
RIGHT	1568591656717	1.01751	0.848162	-0.234206	0.718757	-0.132902	-0.682441	-0.040666	0.971843	-0.232092	0.694071	0.19457	0.693114
RIGHT	1568591656719	1.01751	0.848162	-0.234206	0.718757	-0.132902	-0.682441	-0.040666	0.971843	-0.232092	0.694071	0.19457	0.693114
RIGHT	1568591656721	1.01753	0.848165	-0.234195	0.718729	-0.132905	-0.682469	-0.0406283	0.971856	-0.232047	0.694102	0.194506	0.693101
RIGHT	1568591656723	1.01753	0.848165	-0.234194	0.718748	-0.132916	-0.682448	-0.0406045	0.971857	-0.232047	0.694084	0.194493	0.693123
RIGHT	1568591656725	1.01754	0.848143	-0.234209	0.718774	-0.132871	-0.682429	-0.0406738	0.97185	-0.232062	0.694053	0.194557	0.693136
RIGHT	1568591656728	1.01754	0.848143	-0.234209	0.718774	-0.132871	-0.682429	-0.0406738	0.97185	-0.232062	0.694053	0.194557	0.693136
RIGHT	1568591656731	1.01754	0.848143	-0.234209	0.718765	-0.132877	-0.682437	-0.0406707	0.97185	-0.232065	0.694062	0.194555	0.693127
RIGHT	1568591656733	1.01754	0.848138	-0.234205	0.718762	-0.13287	-0.682442	-0.04067	0.971853	-0.232052	0.694066	0.194545	0.693127
RIGHT	1568591656735	1.01754	0.848154	-0.23425	0.718765	-0.132877	-0.682437	-0.0406754	0.971849	-0.232068	0.694062	0.194561	0.693126
RIGHT	1568591656737	1.01754	0.848153	-0.23425	0.718765	-0.132877	-0.682437	-0.0406753	0.971849	-0.232068	0.694062	0.194561	0.693126
RIGHT	1568591656739	1.01754	0.848154	-0.23425	0.718765	-0.132877	-0.682437	-0.0406754	0.971849	-0.232068	0.694062	0.194561	0.693126
RIGHT	1568591656741	1.01754	0.848153	-0.23425	0.718765	-0.132877	-0.682437	-0.0406753	0.971849	-0.232068	0.694062	0.194561	0.693126
RIGHT	1568591656743	1.01755	0.848163	-0.234264	0.718744	-0.13289	-0.682456	-0.0406873	0.971843	-0.232092	0.694083	0.194582	0.693099
RIGHT	1568591656746	1.01755	0.848162	-0.234265	0.718756	-0.132885	-0.682445	-0.0406698	0.971848	-0.232071	0.694072	0.194557	0.693117
RIGHT	1568591656749	1.01755	0.848161	-0.234264	0.718752	-0.132899	-0.682446	-0.040665	0.971845	-0.232084	0.694076	0.194563	0.693112
RIGHT	1568591656751	1.01755	0.848164	-0.23427	0.718767	-0.132914	-0.682428	-0.0405868	0.971861	-0.232034	0.694065	0.194476	0.693147
RIGHT	1568591656753	1.01755	0.848164	-0.23427	0.718767	-0.132914	-0.682428	-0.0405868	0.971861	-0.232034	0.694065	0.194476	0.693147
RIGHT	1568591656755	1.01755	0.84816	-0.234273	0.718764	-0.132938	-0.682426	-0.0405752	0.971856	-0.232055	0.694069	0.194483	0.693141
RIGHT	1568591656757	1.01755	0.848151	-0.234274	0.718808	-0.132918	-0.682384	-0.040658	0.971835	-0.232127	0.694019	0.194599	0.693159
RIGHT	1568591656760	1.01755	0.848151	-0.234274	0.718808	-0.132918	-0.682384	-0.040658	0.971835	-0.232127	0.694019	0.194599	0.693159
RIGHT	1568591656762	1.01755	0.848151	-0.234273	0.718812	-0.132906	-0.682383	-0.0406664	0.971837	-0.232119	0.694014	0.1946	0.693163
RIGHT	1568591656765	1.01755	0.848144	-0.234276	0.7188	-0.132924	-0.682391	-0.0406556	0.971835	-0.23213	0.694027	0.194598	0.693151
RIGHT	1568591656767	1.01755	0.848144	-0.234275	0.718806	-0.132915	-0.682387	-0.0406559	0.971837	-0.232119	0.694021	0.194592	0.693158
RIGHT	1568591656770	1.01755	0.848144	-0.234276	0.7188	-0.132924	-0.682391	-0.0406556	0.971835	-0.23213	0.694027	0.194598	0.693151
RIGHT	1568591656772	1.01755	0.848154	-0.234307	0.718811	-0.13292	-0.682381	-0.0406556	0.971835	-0.232128	0.694016	0.194599	0.693161
RIGHT	1568591656774	1.01755	0.848154	-0.234307	0.718811	-0.13292	-0.682381	-0.0406556	0.971835	-0.232128	0.694016	0.194599	0.693161
RIGHT	1568591656776	1.01756	0.848163	-0.234326	0.718796	-0.132922	-0.682396	-0.0406635	0.971833	-0.232134	0.694031	0.194605	0.693145
RIGHT	1568591656779	1.01756	0.848163	-0.234326	0.718796	-0.132922	-0.682396	-0.0406635	0.971833	-0.232134	0.694031	0.194605	0.693145
RIGHT	1568591656781	1.01756	0.848163	-0.234326	0.718796	-0.132922	-0.682396	-0.0406635	0.971833	-0.232134	0.694031	0.194605	0.693145
RIGHT	1568591656784	1.0176	0.848171	-0.234326	0.718758	-0.13297	-0.682427	-0.0405814	0.971844	-0.232104	0.694075	0.19452	0.693124
RIGHT	1568591656786	1.0176	0.84817	-0.234331	0.718767	-0.132971	-0.682417	-0.0405899	0.97184	-0.232118	0.694065	0.194538	0.693129
RIGHT	1568591656789	1.0176	0.848171	-0.234331	0.718774	-0.132978	-0.682408	-0.0405832	0.971839	-0.232124	0.694058	0.194539	0.693136
RIGHT	1568591656790	1.01759	0.848181	-0.23431	0.718808	-0.132946	-0.682378	-0.0406506	0.971828	-0.23216	0.694019	0.194618	0.693153
RIGHT	1568591656793	1.01759	0.848181	-0.23431	0.718808	-0.132946	-0.682378	-0.0406506	0.971828	-0.23216	0.694019	0.194618	0.693153
RIGHT	1568591656796	1.01759	0.848181	-0.234313	0.718822	-0.132972	-0.682359	-0.040627	0.971824	-0.232178	0.694006	0.194617	0.693166
RIGHT	1568591656799	1.01759	0.848183	-0.234314	0.718816	-0.132952	-0.682369	-0.0406481	0.971826	-0.232168	0.694011	0.194623	0.693159
RIGHT	1568591656801	1.01759	0.848183	-0.234314	0.718816	-0.132952	-0.682369	-0.0406481	0.971826	-0.232168	0.694011	0.194623	0.693159
RIGHT	1568591656803	1.01759	0.848181	-0.234313	0.718822	-0.132972	-0.682359	-0.040627	0.971824	-0.232178	0.694006	0.194617	0.693166
RIGHT	1568591656805	1.01759	0.848176	-0.2343	0.718805	-0.13295	-0.682381	-0.0406522	0.971827	-0.232165	0.694023	0.194621	0.693149
RIGHT	1568591656808	1.01759	0.848161	-0.234292	0.718799	-0.13294	-0.682389	-0.0406761	0.971824	-0.232173	0.694027	0.194642	0.693138
RIGHT	1568591656810	1.01759	0.848161	-0.234293	0.718799	-0.13294	-0.682389	-0.0406609	0.971828	-0.232157	0.694028	0.194621	0.693143
RIGHT	1568591656813	1.01759	0.848161	-0.234293	0.718799	-0.13294	-0.682389	-0.0406609	0.971828	-0.232157	0.694028	0.194621	0.693143
RIGHT	1568591656814	1.01759	0.848161	-0.234293	0.718799	-0.13294	-0.682389	-0.0406609	0.971828	-0.232157	0.694028	0.194621	0.693143
RIGHT	1568591656818	1.01759	0.848159	-0.234295	0.718815	-0.132921	-0.682376	-0.0406728	0.971829	-0.232149	0.694011	0.194626	0.693159
RIGHT	1568591656820	1.01758	0.848164	-0.234304	0.718774	-0.132959	-0.682412	-0.0406165	0.971836	-0.232131	0.694057	0.194567	0.69313
RIGHT	1568591656822	1.01758	0.848163	-0.234304	0.718774	-0.132964	-0.682411	-0.0406095	0.971836	-0.232131	0.694057	0.194562	0.693131
RIGHT	1568591656825	1.01758	0.848164	-0.234304	0.718774	-0.132959	-0.682412	-0.0406165	0.971836	-0.232131	0.694057	0.194567	0.69313
RIGHT	1568591656826	1.01758	0.848164	-0.234304	0.718774	-0.132959	-0.682412	-0.0406165	0.971836	-0.232131	0.694057	0.194567	0.69313
RIGHT	1568591656829	1.01756	0.848198	-0.234264	0.718802	-0.132924	-0.682389	-0.0406882	0.971825	-0.232164	0.694023	0.194645	0.693142
RIGHT	1568591656832	1.01756	0.848198	-0.234277	0.7188	-0.132929	-0.68239	-0.0406813	0.971826	-0.232162	0.694025	0.194639	0.693141
RIGHT	1568591656834	1.01756	0.848198	-0.234277	0.7188	-0.132929	-0.68239	-0.0406813	0.971826	-0.232162	0.694025	0.194639	0.693141
RIGHT	1568591656835	1.01756	0.848198	-0.234277	0.7188	-0.132929	-0.68239	-0.0406813	0.971826	-0.232162	0.694025	0.194639	0.693141
RIGHT	1568591656837	1.01756	0.848198	-0.234277	0.718803	-0.132938	-0.682385	-0.0406714	0.971825	-0.232167	0.694023	0.194636	0.693144
RIGHT	1568591656840	1.01753	0.848181	-0.234253	0.718816	-0.132907	-0.682378	-0.0406795	0.971832	-0.232136	0.694009	0.194621	0.693162
RIGHT	1568591656842	1.01753	0.848181	-0.234253	0.718816	-0.132907	-0.682378	-0.0406795	0.971832	-0.232136	0.694009	0.194621	0.693162
RIGHT	1568591656843	1.01753	0.84818	-0.234252	0.71882	-0.132905	-0.682373	-0.0406889	0.97183	-0.232145	0.694004	0.194636	0.693163
RIGHT	1568591656846	1.01753	0.84818	-0.234252	0.71882	-0.132905	-0.682373	-0.0406889	0.97183	-0.232145	0.694004	0.194636	0.693163
RIGHT	1568591656847	1.01753	0.84818	-0.234252	0.71882	-0.132905	-0.682373	-0.0406889	0.97183	-0.232145	0.694004	0.194636	0.693163
RIGHT	1568591656850	1.01753	0.848185	-0.234256	0.718795	-0.132919	-0.682397	-0.0406419	0.971841	-0.232107	0.694033	0.194571	0.693152
